Layer_0, 124,0.21774193548387097
Layer_1, 123,0.13008130081300814
Layer_2, 124,0.1774193548387097
Layer_3, 124,0.1935483870967742
Layer_4, 122,0.16393442622950818
Layer_5, 120,0.26666666666666666
Layer_6, 120,0.19166666666666668
Layer_7, 118,0.1694915254237288
Layer_8, 124,0.25
Layer_9, 121,0.19008264462809918
Layer_10, 125,0.224
Layer_11, 126,0.14285714285714285
Layer_12, 126,0.15079365079365079
Layer_13, 126,0.2619047619047619
Layer_14, 128,0.1484375
Layer_15, 125,0.152
Layer_16, 122,0.13934426229508196
Layer_17, 123,0.15447154471544716
Layer_18, 121,0.19008264462809918
Layer_19, 125,0.208
Layer_20, 120,0.23333333333333334
Layer_21, 123,0.15447154471544716
Layer_22, 125,0.152
Layer_23, 127,0.12598425196850394
Layer_24, 126,0.09523809523809523
Layer_25, 127,0.12598425196850394
Layer_26, 127,0.12598425196850394
Layer_27, 127,0.2125984251968504
Layer_28, 124,0.0967741935483871
Layer_29, 125,0.248
Layer_30, 123,0.13008130081300814
Layer_31, 124,0.18548387096774194
Layer_32, 124,0.20967741935483872
Layer_33, 124,0.12903225806451613
Layer_34, 125,0.136
Layer_35, 127,0.12598425196850394
Layer_36, 127,0.09448818897637795
Layer_37, 123,0.13821138211382114
Layer_38, 126,0.10317460317460317
Layer_39, 126,0.10317460317460317
Layer_40, 125,0.12
Layer_41, 120,0.10833333333333334
Layer_42, 117,0.1111111111111111
Layer_43, 118,0.0847457627118644
Layer_44, 117,0.1282051282051282
Layer_45, 118,0.0847457627118644
Layer_46, 115,0.06956521739130435
Layer_47, 113,0.11504424778761062
Layer_0, 114,0.2982456140350877
Layer_1, 116,0.33620689655172414
Layer_2, 107,0.4672897196261682
Layer_3, 107,0.42990654205607476
Layer_4, 102,0.37254901960784315
Layer_5, 114,0.5526315789473685
Layer_6, 100,0.46
Layer_7, 103,0.5048543689320388
Layer_8, 103,0.36893203883495146
Layer_9, 106,0.5283018867924528
Layer_10, 108,0.39814814814814814
Layer_11, 112,0.4107142857142857
Layer_12, 109,0.3669724770642202
Layer_13, 109,0.43119266055045874
Layer_14, 113,0.336283185840708
Layer_15, 110,0.4727272727272727
Layer_16, 113,0.5132743362831859
Layer_17, 113,0.5221238938053098
Layer_18, 99,0.41414141414141414
Layer_19, 102,0.37254901960784315
Layer_20, 107,0.411214953271028
Layer_21, 96,0.4791666666666667
Layer_22, 107,0.4205607476635514
Layer_23, 113,0.46017699115044247
Layer_24, 107,0.411214953271028
Layer_25, 105,0.4
Layer_26, 107,0.411214953271028
Layer_27, 101,0.40594059405940597
Layer_28, 105,0.4
Layer_29, 112,0.4375
Layer_30, 104,0.41346153846153844
Layer_31, 105,0.4380952380952381
Layer_32, 108,0.3425925925925926
Layer_33, 106,0.4528301886792453
Layer_34, 109,0.44954128440366975
Layer_35, 108,0.4351851851851852
Layer_36, 106,0.3490566037735849
Layer_37, 109,0.3944954128440367
Layer_38, 106,0.3584905660377358
Layer_39, 113,0.36283185840707965
Layer_40, 111,0.36936936936936937
Layer_41, 114,0.3508771929824561
Layer_42, 100,0.41
Layer_43, 106,0.4056603773584906
Layer_44, 109,0.3761467889908257
Layer_45, 113,0.415929203539823
Layer_46, 104,0.3173076923076923
Layer_47, 107,0.37383177570093457
Layer_0, 114,0.30701754385964913
Layer_1, 117,0.3418803418803419
Layer_2, 108,0.4722222222222222
Layer_3, 106,0.4056603773584906
Layer_4, 102,0.3627450980392157
Layer_5, 114,0.5701754385964912
Layer_6, 101,0.46534653465346537
Layer_7, 106,0.5188679245283019
Layer_8, 105,0.38095238095238093
Layer_9, 106,0.5283018867924528
Layer_10, 107,0.4205607476635514
Layer_11, 112,0.4017857142857143
Layer_12, 108,0.37037037037037035
Layer_13, 109,0.44954128440366975
Layer_14, 109,0.3669724770642202
Layer_15, 106,0.4716981132075472
Layer_16, 111,0.4864864864864865
Layer_17, 110,0.4909090909090909
Layer_18, 99,0.40404040404040403
Layer_19, 99,0.40404040404040403
Layer_20, 104,0.375
Layer_21, 99,0.5353535353535354
Layer_22, 104,0.38461538461538464
Layer_23, 111,0.45045045045045046
Layer_24, 105,0.4
Layer_25, 102,0.4117647058823529
Layer_26, 104,0.3942307692307692
Layer_27, 98,0.4387755102040816
Layer_28, 105,0.37142857142857144
Layer_29, 111,0.4774774774774775
Layer_30, 105,0.3523809523809524
Layer_31, 102,0.4215686274509804
Layer_32, 105,0.37142857142857144
Layer_33, 104,0.4807692307692308
Layer_34, 106,0.42452830188679247
Layer_35, 107,0.411214953271028
Layer_36, 108,0.3611111111111111
Layer_37, 112,0.4107142857142857
Layer_38, 108,0.4074074074074074
Layer_39, 113,0.36283185840707965
Layer_40, 110,0.36363636363636365
Layer_41, 110,0.38181818181818183
Layer_42, 100,0.41
Layer_43, 105,0.41904761904761906
Layer_44, 109,0.3577981651376147
Layer_45, 111,0.42342342342342343
Layer_46, 103,0.30097087378640774
Layer_47, 104,0.38461538461538464
